MESEC	DAN V MESECU	Umrli
2015M02	6	63
2015M02	7	63
2015M02	8	63
2015M02	9	70
2015M02	10	77
2015M02	11	57
2015M02	12	75
2015M02	13	67
2015M02	14	55
2015M02	15	58
2015M02	16	70
2015M02	17	63
2015M02	18	61
2015M02	19	62
2015M02	20	60
2015M02	21	65
2015M02	22	65
2015M02	23	71
2015M02	24	62
2015M02	25	62
2015M02	26	60
2015M02	27	67
2015M02	28	58
2015M02	29	-
2015M02	30	-
2015M02	31	-
2015M03	1	69
2015M03	2	64
2015M03	3	59
2015M03	4	60
2015M03	5	52
2015M03	6	51
2015M03	7	53
2015M03	8	45
2015M03	9	65
2015M03	10	67
2015M03	11	72
2015M03	12	63
2015M03	13	55
2015M03	14	70
2015M03	15	61
2015M03	16	49
2015M03	17	62
2015M03	18	53
2015M03	19	58
2015M03	20	71
2015M03	21	58
2015M03	22	66
2015M03	23	67
2015M03	24	67
2015M03	25	70
2015M03	26	70
2015M03	27	65
2015M03	28	53
2015M03	29	68
2015M03	30	70
2015M03	31	58
2015M04	1	63
2015M04	2	71
2015M04	3	71
2015M04	4	52
2015M04	5	59
2015M04	6	64
2015M04	7	76
2015M04	8	52
2015M04	9	57
2015M04	10	56
2015M04	11	57
2015M04	12	61
2015M04	13	74
2015M04	14	74
2015M04	15	50
2015M04	16	55
2015M04	17	53
2015M04	18	67
2015M04	19	47
2015M04	20	63
2015M04	21	73
2015M04	22	50
2015M04	23	54
2015M04	24	44
2015M04	25	44
2015M04	26	60
2015M04	27	55
2015M04	28	50
2015M04	29	63
2015M04	30	55
2015M04	31	-
2015M05	1	56
2015M05	2	60
2015M05	3	48
2015M05	4	47
2015M05	5	60
2015M05	6	42
2015M05	7	45
2015M05	8	61
2015M05	9	41
2015M05	10	66
2015M05	11	51
2015M05	12	41
2015M05	13	48
2015M05	14	42
2015M05	15	45
2015M05	16	58
2015M05	17	42
2015M05	18	63
2015M05	19	44
2015M05	20	44
2015M05	21	35
2015M05	22	49
2015M05	23	49
2015M05	24	34
2015M05	25	37
2015M05	26	45
2015M05	27	45
2015M05	28	46
2015M05	29	50
2015M05	30	57
2015M05	31	53
2015M06	1	68
2015M06	2	47
2015M06	3	49
2015M06	4	50
2015M06	5	48
2015M06	6	49
2015M06	7	53
2015M06	8	56
2015M06	9	40
2015M06	10	43
2015M06	11	44
2015M06	12	56
2015M06	13	39
2015M06	14	47
2015M06	15	46
2015M06	16	58
2015M06	17	47
2015M06	18	39
2015M06	19	47
2015M06	20	40
2015M06	21	46
2015M06	22	50
2015M06	23	45
2015M06	24	31
2015M06	25	56
2015M06	26	46
2015M06	27	39
2015M06	28	43
2015M06	29	59
2015M06	30	59
2015M06	31	-
2015M07	1	58
2015M07	2	54
2015M07	3	46
2015M07	4	51
2015M07	5	57
2015M07	6	48
2015M07	7	54
2015M07	8	71
2015M07	9	41
2015M07	10	53
2015M07	11	47
2015M07	12	63
2015M07	13	48
2015M07	14	53
2015M07	15	56
2015M07	16	52
2015M07	17	62
2015M07	18	50
2015M07	19	60
2015M07	20	62
2015M07	21	47
2015M07	22	53
2015M07	23	51
2015M07	24	59
2015M07	25	65
2015M07	26	56
2015M07	27	50
2015M07	28	50
2015M07	29	48
2015M07	30	53
2015M07	31	44
2015M08	1	42
2015M08	2	45
2015M08	3	59
2015M08	4	43
2015M08	5	50
2015M08	6	46
2015M08	7	42
2015M08	8	48
2015M08	9	45
2015M08	10	54
2015M08	11	59
2015M08	12	48
2015M08	13	52
2015M08	14	54
2015M08	15	54
2015M08	16	52
2015M08	17	41
2015M08	18	54
2015M08	19	45
2015M08	20	47
2015M08	21	46
2015M08	22	47
2015M08	23	57
2015M08	24	38
2015M08	25	52
2015M08	26	60
2015M08	27	46
2015M08	28	52
2015M08	29	46
2015M08	30	43
2015M08	31	56
2015M09	1	51
2015M09	2	44
2015M09	3	44
2015M09	4	38
2015M09	5	41
2015M09	6	41
2015M09	7	32
2015M09	8	45
2015M09	9	37
2015M09	10	47
2015M09	11	54
2015M09	12	55
2015M09	13	39
2015M09	14	47
2015M09	15	51
2015M09	16	43
2015M09	17	48
2015M09	18	49
2015M09	19	57
2015M09	20	65
2015M09	21	57
2015M09	22	35
2015M09	23	48
2015M09	24	49
2015M09	25	38
2015M09	26	47
2015M09	27	41
2015M09	28	46
2015M09	29	44
2015M09	30	51
2015M09	31	-
2015M10	1	55
2015M10	2	49
2015M10	3	41
2015M10	4	55
2015M10	5	56
2015M10	6	64
2015M10	7	55
2015M10	8	51
2015M10	9	43
2015M10	10	61
2015M10	11	61
2015M10	12	47
2015M10	13	50
2015M10	14	45
2015M10	15	63
2015M10	16	57
2015M10	17	38
2015M10	18	54
2015M10	19	65
2015M10	20	56
2015M10	21	53
2015M10	22	47
2015M10	23	59
2015M10	24	41
2015M10	25	61
2015M10	26	53
2015M10	27	69
2015M10	28	57
2015M10	29	69
2015M10	30	54
2015M10	31	54
2015M11	1	52
2015M11	2	57
2015M11	3	52
2015M11	4	61
2015M11	5	48
2015M11	6	54
2015M11	7	54
2015M11	8	53
2015M11	9	62
2015M11	10	59
2015M11	11	53
2015M11	12	55
2015M11	13	51
2015M11	14	53
2015M11	15	43
2015M11	16	39
2015M11	17	58
2015M11	18	49
2015M11	19	47
2015M11	20	48
2015M11	21	66
2015M11	22	51
2015M11	23	49
2015M11	24	53
2015M11	25	56
2015M11	26	63
2015M11	27	51
2015M11	28	60
2015M11	29	46
2015M11	30	65
2015M11	31	-
2015M12	1	43
2015M12	2	43
2015M12	3	51
2015M12	4	55
2015M12	5	62
2015M12	6	51
2015M12	7	75
2015M12	8	59
2015M12	9	60
2015M12	10	63
2015M12	11	55
2015M12	12	55
2015M12	13	66
2015M12	14	41
2015M12	15	56
2015M12	16	46
2015M12	17	58
2015M12	18	57
2015M12	19	52
2015M12	20	49
2015M12	21	50
2015M12	22	43
2015M12	23	53
2015M12	24	55
2015M12	25	52
2015M12	26	40
2015M12	27	54
2015M12	28	55
2015M12	29	53
2015M12	30	51
2015M12	31	57
2016M01	1	50
2016M01	2	60
2016M01	3	75
2016M01	4	53
2016M01	5	57
2016M01	6	55
2016M01	7	73
2016M01	8	70
2016M01	9	71
2016M01	10	72
2016M01	11	77
2016M01	12	61
2016M01	13	60
2016M01	14	65
2016M01	15	61
2016M01	16	57
2016M01	17	58
2016M01	18	63
2016M01	19	73
2016M01	20	53
2016M01	21	45
2016M01	22	57
2016M01	23	52
2016M01	24	68
2016M01	25	56
2016M01	26	76
2016M01	27	63
2016M01	28	61
2016M01	29	66
2016M01	30	70
2016M01	31	65
2016M02	1	86
2016M02	2	63
2016M02	3	57
2016M02	4	54
2016M02	5	51
2016M02	6	58
2016M02	7	65
2016M02	8	57
2016M02	9	69
2016M02	10	55
2016M02	11	61
2016M02	12	56
2016M02	13	59
2016M02	14	69
2016M02	15	70
2016M02	16	49
2016M02	17	50
2016M02	18	58
2016M02	19	56
2016M02	20	73
2016M02	21	65
2016M02	22	54
2016M02	23	60
2016M02	24	67
2016M02	25	50
2016M02	26	59
2016M02	27	54
2016M02	28	62
2016M02	29	63
2016M02	30	-
2016M02	31	-
2016M03	1	70
2016M03	2	52
2016M03	3	64
2016M03	4	65
2016M03	5	58
2016M03	6	55
2016M03	7	56
2016M03	8	62
2016M03	9	55
2016M03	10	46
2016M03	11	55
2016M03	12	72
2016M03	13	70
2016M03	14	70
2016M03	15	42
2016M03	16	52
2016M03	17	66
2016M03	18	72
2016M03	19	55
2016M03	20	54
2016M03	21	61
2016M03	22	53
2016M03	23	53
2016M03	24	45
2016M03	25	57
2016M03	26	62
2016M03	27	57
2016M03	28	68
2016M03	29	65
2016M03	30	49
2016M03	31	64
2016M04	1	78
2016M04	2	59
2016M04	3	58
2016M04	4	62
2016M04	5	55
2016M04	6	59
2016M04	7	49
2016M04	8	50
2016M04	9	52
2016M04	10	46
2016M04	11	46
2016M04	12	52
2016M04	13	43
2016M04	14	52
2016M04	15	47
2016M04	16	58
2016M04	17	41
2016M04	18	56
2016M04	19	67
2016M04	20	53
2016M04	21	71
2016M04	22	50
2016M04	23	57
2016M04	24	45
2016M04	25	45
2016M04	26	44
2016M04	27	45
2016M04	28	53
2016M04	29	51
2016M04	30	52
2016M04	31	-
2016M05	1	61
2016M05	2	54
2016M05	3	42
2016M05	4	55
2016M05	5	60
2016M05	6	58
2016M05	7	53
2016M05	8	45
2016M05	9	61
2016M05	10	64
2016M05	11	49
2016M05	12	47
2016M05	13	56
2016M05	14	40
2016M05	15	41
2016M05	16	52
2016M05	17	29
2016M05	18	57
2016M05	19	53
2016M05	20	53
2016M05	21	58
2016M05	22	44
2016M05	23	46
2016M05	24	39
2016M05	25	43
2016M05	26	53
2016M05	27	61
2016M05	28	64
2016M05	29	49
2016M05	30	50
2016M05	31	43
2016M06	1	46
2016M06	2	52
2016M06	3	52
2016M06	4	43
2016M06	5	48
2016M06	6	53
2016M06	7	55
2016M06	8	48
2016M06	9	44
2016M06	10	49
2016M06	11	44
2016M06	12	54
2016M06	13	45
2016M06	14	53
2016M06	15	55
2016M06	16	51
2016M06	17	57
2016M06	18	50
2016M06	19	37
2016M06	20	47
2016M06	21	38
2016M06	22	49
2016M06	23	52
2016M06	24	39
2016M06	25	54
2016M06	26	56
2016M06	27	46
2016M06	28	37
2016M06	29	51
2016M06	30	54
2016M06	31	-
2016M07	1	50
2016M07	2	42
2016M07	3	54
2016M07	4	39
2016M07	5	48
2016M07	6	57
2016M07	7	59
2016M07	8	38
2016M07	9	50
2016M07	10	56
2016M07	11	54
2016M07	12	70
2016M07	13	45
2016M07	14	55
2016M07	15	58
2016M07	16	48
2016M07	17	40
2016M07	18	47
2016M07	19	41
2016M07	20	44
2016M07	21	47
2016M07	22	45
2016M07	23	35
2016M07	24	53
2016M07	25	56
2016M07	26	47
2016M07	27	47
2016M07	28	47
2016M07	29	52
2016M07	30	50
2016M07	31	43
2016M08	1	41
2016M08	2	45
2016M08	3	39
2016M08	4	45
2016M08	5	46
2016M08	6	50
2016M08	7	53
2016M08	8	49
2016M08	9	47
2016M08	10	44
2016M08	11	47
2016M08	12	54
2016M08	13	44
2016M08	14	41
2016M08	15	52
2016M08	16	60
2016M08	17	53
2016M08	18	36
2016M08	19	53
2016M08	20	53
2016M08	21	48
2016M08	22	52
2016M08	23	44
2016M08	24	48
2016M08	25	41
2016M08	26	54
2016M08	27	57
2016M08	28	47
2016M08	29	51
2016M08	30	63
2016M08	31	48
2016M09	1	46
2016M09	2	57
2016M09	3	61
2016M09	4	47
2016M09	5	55
2016M09	6	52
2016M09	7	50
2016M09	8	55
2016M09	9	43
2016M09	10	43
2016M09	11	34
2016M09	12	48
2016M09	13	54
2016M09	14	49
2016M09	15	48
2016M09	16	45
2016M09	17	58
2016M09	18	61
2016M09	19	41
2016M09	20	42
2016M09	21	57
2016M09	22	49
2016M09	23	45
2016M09	24	55
2016M09	25	69
2016M09	26	44
2016M09	27	57
2016M09	28	36
2016M09	29	43
2016M09	30	57
2016M09	31	-
2016M10	1	57
2016M10	2	61
2016M10	3	48
2016M10	4	46
2016M10	5	58
2016M10	6	42
2016M10	7	71
2016M10	8	48
2016M10	9	56
2016M10	10	50
2016M10	11	51
2016M10	12	48
2016M10	13	44
2016M10	14	54
2016M10	15	75
2016M10	16	68
2016M10	17	59
2016M10	18	43
2016M10	19	53
2016M10	20	46
2016M10	21	49
2016M10	22	64
2016M10	23	61
2016M10	24	44
2016M10	25	56
2016M10	26	70
2016M10	27	49
2016M10	28	54
2016M10	29	64
2016M10	30	58
2016M10	31	43
2016M11	1	48
2016M11	2	58
2016M11	3	38
2016M11	4	43
2016M11	5	44
2016M11	6	67
2016M11	7	49
2016M11	8	42
2016M11	9	53
2016M11	10	57
2016M11	11	58
2016M11	12	62
2016M11	13	53
2016M11	14	57
2016M11	15	59
2016M11	16	51
2016M11	17	47
2016M11	18	72
2016M11	19	46
2016M11	20	49
2016M11	21	55
2016M11	22	46
2016M11	23	63
2016M11	24	53
2016M11	25	52
2016M11	26	52
2016M11	27	45
2016M11	28	43
2016M11	29	62
2016M11	30	49
2016M11	31	-
2016M12	1	33
2016M12	2	52
2016M12	3	57
2016M12	4	61
2016M12	5	56
2016M12	6	56
2016M12	7	64
2016M12	8	64
2016M12	9	57
2016M12	10	50
2016M12	11	47
2016M12	12	42
2016M12	13	56
2016M12	14	57
2016M12	15	50
2016M12	16	48
2016M12	17	46
2016M12	18	48
2016M12	19	61
2016M12	20	73
2016M12	21	55
2016M12	22	61
2016M12	23	53
2016M12	24	53
2016M12	25	57
2016M12	26	67
2016M12	27	82
2016M12	28	61
2016M12	29	62
2016M12	30	60
2016M12	31	61
2017M01	1	73
2017M01	2	70
2017M01	3	68
2017M01	4	68
2017M01	5	62
2017M01	6	63
2017M01	7	69
2017M01	8	79
2017M01	9	77
2017M01	10	71
2017M01	11	71
2017M01	12	88
2017M01	13	72
2017M01	14	64
2017M01	15	93
2017M01	16	94
2017M01	17	98
2017M01	18	84
2017M01	19	70
2017M01	20	75
2017M01	21	84
2017M01	22	81
2017M01	23	72
2017M01	24	71
2017M01	25	76
2017M01	26	81
2017M01	27	81
2017M01	28	87
2017M01	29	101
2017M01	30	84
2017M01	31	98
2017M02	1	74
2017M02	2	96
2017M02	3	95
2017M02	4	69
2017M02	5	83
2017M02	6	78
2017M02	7	77
2017M02	8	77
2017M02	9	68
2017M02	10	78
2017M02	11	81
2017M02	12	64
2017M02	13	69
2017M02	14	76
2017M02	15	74
2017M02	16	67
2017M02	17	57
2017M02	18	63
2017M02	19	60
2017M02	20	69
2017M02	21	57
2017M02	22	71
2017M02	23	62
2017M02	24	68
2017M02	25	63
2017M02	26	69
2017M02	27	64
2017M02	28	60
2017M02	29	-
2017M02	30	-
2017M02	31	-
2017M03	1	75
2017M03	2	62
2017M03	3	65
2017M03	4	52
2017M03	5	61
2017M03	6	54
2017M03	7	51
2017M03	8	61
2017M03	9	53
2017M03	10	52
2017M03	11	52
2017M03	12	46
2017M03	13	49
2017M03	14	67
2017M03	15	58
2017M03	16	48
2017M03	17	54
2017M03	18	64
2017M03	19	57
2017M03	20	58
2017M03	21	74
2017M03	22	53
2017M03	23	58
2017M03	24	52
2017M03	25	67
2017M03	26	56
2017M03	27	50
2017M03	28	66
2017M03	29	56
2017M03	30	64
2017M03	31	55
2017M04	1	55
2017M04	2	67
2017M04	3	53
2017M04	4	53
2017M04	5	55
2017M04	6	43
2017M04	7	53
2017M04	8	50
2017M04	9	50
2017M04	10	61
2017M04	11	46
2017M04	12	47
2017M04	13	45
2017M04	14	58
2017M04	15	41
2017M04	16	50
2017M04	17	60
2017M04	18	46
2017M04	19	47
2017M04	20	57
2017M04	21	55
2017M04	22	58
2017M04	23	62
2017M04	24	46
2017M04	25	43
2017M04	26	64
2017M04	27	50
2017M04	28	52
2017M04	29	56
2017M04	30	60
2017M04	31	-
2017M05	1	48
2017M05	2	51
2017M05	3	43
2017M05	4	49
2017M05	5	55
2017M05	6	58
2017M05	7	51
2017M05	8	57
2017M05	9	48
2017M05	10	49
2017M05	11	45
2017M05	12	54
2017M05	13	53
2017M05	14	52
2017M05	15	45
2017M05	16	49
2017M05	17	51
2017M05	18	62
2017M05	19	51
2017M05	20	49
2017M05	21	53
2017M05	22	52
2017M05	23	51
2017M05	24	55
2017M05	25	42
2017M05	26	64
2017M05	27	47
2017M05	28	36
2017M05	29	59
2017M05	30	65
2017M05	31	52
2017M06	1	52
2017M06	2	49
2017M06	3	54
2017M06	4	40
2017M06	5	53
2017M06	6	56
2017M06	7	38
2017M06	8	36
2017M06	9	46
2017M06	10	64
2017M06	11	55
2017M06	12	53
2017M06	13	54
2017M06	14	56
2017M06	15	49
2017M06	16	53
2017M06	17	33
2017M06	18	44
2017M06	19	51
2017M06	20	56
2017M06	21	52
2017M06	22	42
2017M06	23	48
2017M06	24	61
2017M06	25	38
2017M06	26	37
2017M06	27	48
2017M06	28	55
2017M06	29	50
2017M06	30	41
2017M06	31	-
2017M07	1	48
2017M07	2	55
2017M07	3	47
2017M07	4	50
2017M07	5	44
2017M07	6	53
2017M07	7	54
2017M07	8	60
2017M07	9	61
2017M07	10	49
2017M07	11	51
2017M07	12	41
2017M07	13	54
2017M07	14	39
2017M07	15	50
2017M07	16	44
2017M07	17	38
2017M07	18	61
2017M07	19	51
2017M07	20	45
2017M07	21	53
2017M07	22	64
2017M07	23	42
2017M07	24	47
2017M07	25	57
2017M07	26	42
2017M07	27	45
2017M07	28	46
2017M07	29	47
2017M07	30	44
2017M07	31	44
2017M08	1	49
2017M08	2	46
2017M08	3	51
2017M08	4	55
2017M08	5	56
2017M08	6	46
2017M08	7	51
2017M08	8	47
2017M08	9	57
2017M08	10	40
2017M08	11	36
2017M08	12	41
2017M08	13	47
2017M08	14	53
2017M08	15	45
2017M08	16	46
2017M08	17	50
2017M08	18	57
2017M08	19	40
2017M08	20	63
2017M08	21	43
2017M08	22	37
2017M08	23	47
2017M08	24	61
2017M08	25	54
2017M08	26	51
2017M08	27	57
2017M08	28	65
2017M08	29	49
2017M08	30	56
2017M08	31	60
2017M09	1	54
2017M09	2	44
2017M09	3	52
2017M09	4	53
2017M09	5	46
2017M09	6	41
2017M09	7	44
2017M09	8	45
2017M09	9	54
2017M09	10	56
2017M09	11	65
2017M09	12	42
2017M09	13	51
2017M09	14	57
2017M09	15	42
2017M09	16	35
2017M09	17	48
2017M09	18	48
2017M09	19	41
2017M09	20	57
2017M09	21	46
2017M09	22	56
2017M09	23	59
2017M09	24	57
2017M09	25	51
2017M09	26	56
2017M09	27	58
2017M09	28	55
2017M09	29	34
2017M09	30	56
2017M09	31	-
2017M10	1	64
2017M10	2	61
2017M10	3	53
2017M10	4	47
2017M10	5	68
2017M10	6	69
2017M10	7	39
2017M10	8	61
2017M10	9	50
2017M10	10	63
2017M10	11	47
2017M10	12	57
2017M10	13	54
2017M10	14	42
2017M10	15	57
2017M10	16	55
2017M10	17	59
2017M10	18	62
2017M10	19	61
2017M10	20	37
2017M10	21	44
2017M10	22	58
2017M10	23	49
2017M10	24	52
2017M10	25	56
2017M10	26	41
2017M10	27	50
2017M10	28	48
2017M10	29	54
2017M10	30	52
2017M10	31	47
2017M11	1	64
2017M11	2	47
2017M11	3	60
2017M11	4	65
2017M11	5	50
2017M11	6	50
2017M11	7	50
2017M11	8	64
2017M11	9	53
2017M11	10	52
2017M11	11	56
2017M11	12	55
2017M11	13	47
2017M11	14	53
2017M11	15	59
2017M11	16	61
2017M11	17	52
2017M11	18	57
2017M11	19	64
2017M11	20	55
2017M11	21	61
2017M11	22	51
2017M11	23	58
2017M11	24	52
2017M11	25	60
2017M11	26	54
2017M11	27	47
2017M11	28	52
2017M11	29	56
2017M11	30	52
2017M11	31	-
2017M12	1	55
2017M12	2	48
2017M12	3	52
2017M12	4	54
2017M12	5	42
2017M12	6	45
2017M12	7	66
2017M12	8	69
2017M12	9	65
2017M12	10	58
2017M12	11	62
2017M12	12	55
2017M12	13	51
2017M12	14	60
2017M12	15	64
2017M12	16	55
2017M12	17	43
2017M12	18	71
2017M12	19	49
2017M12	20	54
2017M12	21	52
2017M12	22	58
2017M12	23	49
2017M12	24	64
2017M12	25	53
2017M12	26	62
2017M12	27	67
2017M12	28	66
2017M12	29	65
2017M12	30	56
2017M12	31	53
2018M01	1	58
2018M01	2	53
2018M01	3	52
2018M01	4	59
2018M01	5	56
2018M01	6	65
2018M01	7	58
2018M01	8	63
2018M01	9	58
2018M01	10	58
2018M01	11	58
2018M01	12	59
2018M01	13	60
2018M01	14	55
2018M01	15	71
2018M01	16	52
2018M01	17	59
2018M01	18	62
2018M01	19	58
2018M01	20	44
2018M01	21	52
2018M01	22	62
2018M01	23	62
2018M01	24	57
2018M01	25	58
2018M01	26	59
2018M01	27	64
2018M01	28	63
2018M01	29	70
2018M01	30	73
2018M01	31	58
2018M02	1	64
2018M02	2	63
2018M02	3	65
2018M02	4	64
2018M02	5	56
2018M02	6	52
2018M02	7	59
2018M02	8	72
2018M02	9	63
2018M02	10	71
2018M02	11	46
2018M02	12	77
2018M02	13	64
2018M02	14	51
2018M02	15	74
2018M02	16	74
2018M02	17	78
2018M02	18	72
2018M02	19	64
2018M02	20	75
2018M02	21	57
2018M02	22	63
2018M02	23	67
2018M02	24	78
2018M02	25	72
2018M02	26	73
2018M02	27	82
2018M02	28	69
2018M02	29	-
2018M02	30	-
2018M02	31	-
2018M03	1	69
2018M03	2	61
2018M03	3	78
2018M03	4	80
2018M03	5	74
2018M03	6	63
2018M03	7	68
2018M03	8	67
2018M03	9	72
2018M03	10	61
2018M03	11	60
2018M03	12	66
2018M03	13	66
2018M03	14	60
2018M03	15	69
2018M03	16	72
2018M03	17	68
2018M03	18	78
2018M03	19	64
2018M03	20	77
2018M03	21	63
2018M03	22	50
2018M03	23	75
2018M03	24	59
2018M03	25	55
2018M03	26	56
2018M03	27	65
2018M03	28	62
2018M03	29	63
2018M03	30	65
2018M03	31	61
2018M04	1	59
2018M04	2	47
2018M04	3	68
2018M04	4	58
2018M04	5	61
2018M04	6	66
2018M04	7	70
2018M04	8	51
2018M04	9	54
2018M04	10	51
2018M04	11	55
2018M04	12	65
2018M04	13	59
2018M04	14	49
2018M04	15	57
2018M04	16	53
2018M04	17	44
2018M04	18	58
2018M04	19	64
2018M04	20	60
2018M04	21	55
2018M04	22	56
2018M04	23	59
2018M04	24	60
2018M04	25	58
2018M04	26	54
2018M04	27	47
2018M04	28	55
2018M04	29	67
2018M04	30	50
2018M04	31	-
2018M05	1	49
2018M05	2	39
2018M05	3	61
2018M05	4	58
2018M05	5	45
2018M05	6	43
2018M05	7	50
2018M05	8	50
2018M05	9	54
2018M05	10	57
2018M05	11	51
2018M05	12	53
2018M05	13	52
2018M05	14	43
2018M05	15	56
2018M05	16	46
2018M05	17	50
2018M05	18	58
2018M05	19	56
2018M05	20	39
2018M05	21	63
2018M05	22	51
2018M05	23	43
2018M05	24	47
2018M05	25	56
2018M05	26	50
2018M05	27	43
2018M05	28	60
2018M05	29	47
2018M05	30	55
2018M05	31	51
2018M06	1	51
2018M06	2	52
2018M06	3	50
2018M06	4	57
2018M06	5	48
2018M06	6	53
2018M06	7	48
2018M06	8	49
2018M06	9	50
2018M06	10	55
2018M06	11	45
2018M06	12	58
2018M06	13	46
2018M06	14	47
2018M06	15	49
2018M06	16	41
2018M06	17	52
2018M06	18	57
2018M06	19	50
2018M06	20	58
2018M06	21	52
2018M06	22	47
2018M06	23	43
2018M06	24	47
2018M06	25	45
2018M06	26	51
2018M06	27	39
2018M06	28	38
2018M06	29	46
2018M06	30	56
2018M06	31	-
2018M07	1	42
2018M07	2	50
2018M07	3	45
2018M07	4	46
2018M07	5	47
2018M07	6	47
2018M07	7	44
2018M07	8	43
2018M07	9	56
2018M07	10	51
2018M07	11	38
2018M07	12	47
2018M07	13	46
2018M07	14	38
2018M07	15	42
2018M07	16	60
2018M07	17	52
2018M07	18	48
2018M07	19	60
2018M07	20	59
2018M07	21	49
2018M07	22	46
2018M07	23	60
2018M07	24	65
2018M07	25	40
2018M07	26	42
2018M07	27	54
2018M07	28	56
2018M07	29	47
2018M07	30	61
2018M07	31	61
2018M08	1	53
2018M08	2	59
2018M08	3	54
2018M08	4	57
2018M08	5	54
2018M08	6	46
2018M08	7	61
2018M08	8	60
2018M08	9	49
2018M08	10	62
2018M08	11	54
2018M08	12	58
2018M08	13	46
2018M08	14	43
2018M08	15	56
2018M08	16	50
2018M08	17	47
2018M08	18	44
2018M08	19	51
2018M08	20	50
2018M08	21	54
2018M08	22	59
2018M08	23	49
2018M08	24	67
2018M08	25	56
2018M08	26	46
2018M08	27	56
2018M08	28	55
2018M08	29	48
2018M08	30	46
2018M08	31	49
2018M09	1	53
2018M09	2	58
2018M09	3	61
2018M09	4	43
2018M09	5	38
2018M09	6	50
2018M09	7	51
2018M09	8	61
2018M09	9	54
2018M09	10	60
2018M09	11	50
2018M09	12	52
2018M09	13	56
2018M09	14	61
2018M09	15	54
2018M09	16	58
2018M09	17	51
2018M09	18	65
2018M09	19	61
2018M09	20	65
2018M09	21	45
2018M09	22	55
2018M09	23	40
2018M09	24	37
2018M09	25	51
2018M09	26	36
2018M09	27	55
2018M09	28	56
2018M09	29	55
2018M09	30	52
2018M09	31	-
2018M10	1	52
2018M10	2	62
2018M10	3	46
2018M10	4	58
2018M10	5	57
2018M10	6	52
2018M10	7	63
2018M10	8	52
2018M10	9	56
2018M10	10	44
2018M10	11	58
2018M10	12	49
2018M10	13	64
2018M10	14	48
2018M10	15	47
2018M10	16	63
2018M10	17	53
2018M10	18	48
2018M10	19	61
2018M10	20	52
2018M10	21	47
2018M10	22	64
2018M10	23	60
2018M10	24	61
2018M10	25	66
2018M10	26	51
2018M10	27	52
2018M10	28	63
2018M10	29	51
2018M10	30	56
2018M10	31	56
2018M11	1	53
2018M11	2	66
2018M11	3	67
2018M11	4	44
2018M11	5	47
2018M11	6	61
2018M11	7	48
2018M11	8	52
2018M11	9	45
2018M11	10	48
2018M11	11	47
2018M11	12	64
2018M11	13	67
2018M11	14	46
2018M11	15	61
2018M11	16	52
2018M11	17	46
2018M11	18	56
2018M11	19	49
2018M11	20	56
2018M11	21	58
2018M11	22	52
2018M11	23	58
2018M11	24	40
2018M11	25	71
2018M11	26	47
2018M11	27	59
2018M11	28	51
2018M11	29	53
2018M11	30	68
2018M11	31	-
2018M12	1	57
2018M12	2	71
2018M12	3	52
2018M12	4	64
2018M12	5	71
2018M12	6	61
2018M12	7	53
2018M12	8	55
2018M12	9	51
2018M12	10	59
2018M12	11	56
2018M12	12	63
2018M12	13	78
2018M12	14	41
2018M12	15	62
2018M12	16	63
2018M12	17	69
2018M12	18	51
2018M12	19	46
2018M12	20	67
2018M12	21	65
2018M12	22	67
2018M12	23	62
2018M12	24	50
2018M12	25	52
2018M12	26	71
2018M12	27	71
2018M12	28	62
2018M12	29	65
2018M12	30	50
2018M12	31	57
2019M01	1	78
2019M01	2	68
2019M01	3	59
2019M01	4	66
2019M01	5	70
2019M01	6	71
2019M01	7	85
2019M01	8	58
2019M01	9	63
2019M01	10	76
2019M01	11	73
2019M01	12	74
2019M01	13	59
2019M01	14	62
2019M01	15	69
2019M01	16	69
2019M01	17	77
2019M01	18	82
2019M01	19	58
2019M01	20	64
2019M01	21	72
2019M01	22	65
2019M01	23	86
2019M01	24	71
2019M01	25	66
2019M01	26	61
2019M01	27	56
2019M01	28	73
2019M01	29	66
2019M01	30	72
2019M01	31	71
2019M02	1	76
2019M02	2	73
2019M02	3	84
2019M02	4	70
2019M02	5	72
2019M02	6	71
2019M02	7	71
2019M02	8	82
2019M02	9	62
2019M02	10	79
2019M02	11	78
2019M02	12	55
2019M02	13	64
2019M02	14	70
2019M02	15	66
2019M02	16	62
2019M02	17	79
2019M02	18	61
2019M02	19	73
2019M02	20	72
2019M02	21	66
2019M02	22	67
2019M02	23	66
2019M02	24	75
2019M02	25	54
2019M02	26	61
2019M02	27	67
